caves;stalagmite;latitude;longitude;depth;age;O18;O18_error;C13;C13_error;
Paixao Cave;PX7;-12.6182;-41.0184;1121.7;23.7126;-3.240714286;0.1;-8.87;-;45.22
Paixao Cave;PX7;-12.6182;-41.0184;1123.4;23.75018;-3.392;0.1;-8.6;-;45.24
Paixao Cave;PX7;-12.6182;-41.0184;1125.1;23.78777;-3.2745;0.1;-8.59;-;45.22
Paixao Cave;PX7;-12.6182;-41.0184;1126.8;23.82535;-4.730142857;0.1;-11.93;-;45.24
Paixao Cave;PX7;-12.6182;-41.0184;1128.5;23.86294;-4.323142857;0.1;-9.86;-;45.22
Paixao Cave;PX7;-12.6182;-41.0184;1130.2;23.90052;-3.9102;0.1;-8.15;-;45.24
Paixao Cave;PX7;-12.6182;-41.0184;1131.9;23.93811;-3.889285714;0.1;-8.2;-;45.22
Paixao Cave;PX7;-12.6182;-41.0184;1133.6;23.97569;-3.9415;0.1;-7.37;-;45.24
Paixao Cave;PX7;-12.6182;-41.0184;1135.3;24.01328;-4.904333333;0.1;-10.15;-;45.22
Paixao Cave;PX7;-12.6182;-41.0184;1137;24.05086;-4.215;0.1;-9.05;-;45.24
Paixao Cave;PX7;-12.6182;-41.0184;1138.7;24.08845;-4.0945;0.1;-9.21;-;45.22
Paixao Cave;PX7;-12.6182;-41.0184;1140.4;24.12603;-3.578;0.1;-8.09;-;45.24
Paixao Cave;PX7;-12.6182;-41.0184;1142.1;24.16362;-3.426;0.1;-8.26;-;45.22
Paixao Cave;PX7;-12.6182;-41.0184;1143.8;24.2012;-3.6665;0.1;-8.94;-;45.24
Paixao Cave;PX7;-12.6182;-41.0184;1145.5;24.23879;-4.352833333;0.1;-9.33;-;45.22
Paixao Cave;PX7;-12.6182;-41.0184;1147.2;24.27637;-3.426166667;0.1;-7.87;-;45.24
Paixao Cave;PX7;-12.6182;-41.0184;1148.9;24.29161;-4.9575;0.1;-8.67;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1150.6;24.30685;-4.9995;0.1;-8.96;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1152.3;24.32209;-5.192166667;0.1;-9;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1154;24.33733;-5.444166667;0.1;-9.88;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1155.7;24.35257;-4.2535;0.1;-7.97;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1157.4;24.3678;-5.728666667;0.1;-10.08;-;111.62
Paixao Cave;PX7;-12.6182;-41.0184;1159.1;24.38304;-5.347857143;0.1;-9.92;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1160.8;24.39828;-5.530166667;0.1;-10.42;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1162.5;24.41352;-5.202;0.1;-9.78;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1164.2;24.42876;-5.3515;0.1;-10.2;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1165.9;24.444;-4.236666667;0.1;-7.94;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1167.6;24.45924;-4.111166667;0.1;-7.61;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1169.3;24.47448;-5.33475;0.1;-10.01;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1171;24.48972;-5.282333333;0.1;-9.73;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1172.7;24.50496;-4.4575;0.1;-8.69;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1174.4;24.5202;-4.467428571;0.1;-9.6;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1176.1;24.53544;-3.308666667;0.1;-8.82;-;111.55
Paixao Cave;PX7;-12.6182;-41.0184;1177.2;24.56353;-2.298666667;0.1;-7.72;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1178.3;24.59161;-3.366333333;0.1;-9.06;-;39.17
Paixao Cave;PX7;-12.6182;-41.0184;1179.4;24.6197;-3.966666667;0.1;-10.17;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1180.5;24.64779;-3.727285714;0.1;-9.64;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1181.6;24.67588;-4.320857143;0.1;-10.61;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1182.7;24.70396;-3.6885;0.1;-8.19;-;39.17
Paixao Cave;PX7;-12.6182;-41.0184;1183.8;24.73205;-4.323571429;0.1;-10.88;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1184.9;24.76014;-3.386666667;0.1;-8.63;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1186;24.78822;-3.181166667;0.1;-9.18;-;39.17
Paixao Cave;PX7;-12.6182;-41.0184;1187.1;24.81631;-2.8608;0.1;-8.58;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1188.2;24.8444;-3.617;0.1;-9.73;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1190.4;24.90057;-5.3944;0.1;-7.36;-;39.17
Paixao Cave;PX7;-12.6182;-41.0184;1191.5;24.92866;-5.806166667;0.1;-8.16;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1192.6;24.95675;-6.5165;0.1;-8.44;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1193.7;24.98483;-6.933;0.1;-8.58;-;39.17
Paixao Cave;PX7;-12.6182;-41.0184;1194.8;25.01292;-6.952833333;0.1;-8.79;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1195.9;25.04100685;-3.7195;0.1;-6.94;-;39.16
Paixao Cave;PX7;-12.6182;-41.0184;1197;25.05197;-3.005833333;0.1;-7.68;-;100.34
Paixao Cave;PX7;-12.6182;-41.0184;1198.1;25.06293;-4.698714286;0.1;-10.06;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1199.2;25.07389;-4.105;0.1;-9.41;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1200.3;25.08485;-2.194333333;0.1;-8.02;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1201.4;25.09581;-3.002166667;0.1;-9.08;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1202.5;25.10678;-2.028833333;0.1;-8.03;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1203.6;25.11774;-1.991857143;0.1;-8.04;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1204.7;25.1287;-2.525285714;0.1;-8.51;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1205.8;25.13966;-3.645833333;0.1;-10.12;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1206.9;25.15062;-3.482428571;0.1;-8.96;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1208;25.16158;-2.3832;0.1;-7.02;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1209.1;25.17255;-2.3218;0.1;-5.76;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1210.2;25.18351;-4.268;0.1;-9.42;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1211.3;25.19447;-2.9455;0.1;-8.34;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1212.4;25.20543;-3.220833333;0.1;-7.42;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1213.5;25.21639;-1.96;0.1;-6.9;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1214.6;25.22735;-3.928;0.1;-9.15;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1215.7;25.23831;-2.304833333;0.1;-5.64;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1216.8;25.24928;-2.2522;0.1;-6.49;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1217.9;25.26024;-2.400875;0.1;-6.69;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1219;25.2712;-3.8778;0.1;-8.07;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1220.1;25.28216;-3.353625;0.1;-8;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1221.2;25.29312;-3.521714286;0.1;-8.62;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1222.3;25.30408;-4.4205;0.1;-10.04;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1223.4;25.31505;-2.911833333;0.1;-8.03;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1224.5;25.32601;-3.829166667;0.1;-9.12;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1225.6;25.33697;-2.942;0.1;-8.36;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1226.7;25.34793;-2.6925;0.1;-8.51;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1227.8;25.35889;-2.717375;0.1;-8.43;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1228.9;25.36985;-2.669833333;0.1;-8.47;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1230;25.38081;-3.895285714;0.1;-9.4;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1231.1;25.39178;-3.746142857;0.1;-9.11;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1232.2;25.40274;-3.863142857;0.1;-9.36;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1233.3;25.4137;-3.253333333;0.1;-8.95;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1234.4;25.42466;-2.573;0.1;-8.07;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1235.5;25.43562;-3.292;0.1;-8.59;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1236.6;25.44658;-3.329666667;0.1;-8.19;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1238.8;25.46851;-2.796833333;0.1;-8.72;-;100.32
Paixao Cave;PX7;-12.6182;-41.0184;1239.9;25.47947;-3.259714286;0.1;-8.96;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1241;25.49043;-3.8495;0.1;-9.45;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1242.1;25.50139;-3.9188;0.1;-9.73;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1243.2;25.51235;-2.3135;0.1;-8.47;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1244.3;25.52332;-2.836833333;0.1;-8.85;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1245.4;25.53428;-2.928833333;0.1;-9.28;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1246.5;25.54524;-3.141;0.1;-9.38;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1247.6;25.5562;-3.488666667;0.1;-9.03;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1248.7;25.56716;-4.753625;0.1;-11.07;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1249.8;25.57812;-3.2644;0.1;-9.38;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1250.9;25.58908;-3.871571429;0.1;-9.78;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1252;25.60005;-4.0735;0.1;-9.91;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1253.1;25.61101;-1.640833333;0.1;-7.36;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1254.2;25.62197;-3.276166667;0.1;-9.17;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1255.3;25.63293;-2.6586;0.1;-8.81;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1256.4;25.64389;-2.386;0.1;-8.64;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1257.5;25.65485;-2.3215;0.1;-8.49;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1258.6;25.66582;-3.747375;0.1;-9.39;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1259.7;25.67678;-4.372857143;0.1;-10.11;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1260.8;25.68774;-2.938;0.1;-8.85;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1261.9;25.6987;-3.685;0.1;-9.3;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1263;25.70966;-2.959833333;0.1;-9.14;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1264.1;25.72062;-1.912666667;0.1;-8;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1265.2;25.73158;-3.01425;0.1;-9.24;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1266.3;25.74255;-2.041666667;0.1;-5.8;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1267.4;25.75351;-2.704166667;0.1;-8.47;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1268.5;25.76447;-2.0217;0.1;-7.63;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1269.6;25.77543;-2.673333333;0.1;-8.13;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1270.7;25.78639;-1.9564;0.1;-6.9;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1271.8;25.79735;-1.936142857;0.1;-6.24;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1272.9;25.80832;-3.833857143;0.1;-6.63;-;100.27
Paixao Cave;PX7;-12.6182;-41.0184;1274;25.81928;-3.562333333;0.1;-6.96;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1275.1;25.83024;-3.825857143;0.1;-7.77;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1276.2;25.8412;-3.849285714;0.1;-9.19;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1277.3;25.85216;-2.4895;0.1;-6.97;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1278.4;25.86312;-2.7486;0.1;-6.94;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1279.5;25.87408;-3.226625;0.1;-7.92;-;100.36
Paixao Cave;PX7;-12.6182;-41.0184;1280.6;25.88504635;-3.617833333;0.1;-9.3;-;100.31
Paixao Cave;PX7;-12.6182;-41.0184;1281.7;25.92901;-3.55525;0.1;-9.87;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1282.8;25.97298;-2.3573;0.1;-9.04;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1283.9;26.01695;-2.364833333;0.1;-8.58;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1285;26.06092;-3.313666667;0.1;-9.08;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1286.1;26.10488;-3.261833333;0.1;-9.41;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1287.2;26.14885;-3.1052;0.1;-9.01;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1288.3;26.19282;-1.8185;0.1;-8.38;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1289.4;26.23679;-2.232;0.1;-8.75;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1290.5;26.28075;-4.271;0.1;-10.89;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1291.6;26.32472;-2.012666667;0.1;-8.19;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1292.7;26.36869;-2.558333333;0.1;-7.72;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1293.8;26.41266;-3.026833333;0.1;-9;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1294.9;26.45662;-1.764666667;0.1;-7.82;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1296;26.50059;-2.434;0.1;-8.31;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1297.1;26.54456;-1.625333333;0.1;-6.6;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1298.2;26.58853;-3.872;0.1;-9.4;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1299.3;26.63249;-4.495166667;0.1;-10.01;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1300.4;26.67646;-2.157;0.1;-8.08;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1301.5;26.72043;-1.395166667;0.1;-6.95;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1302.6;26.7644;-3.288;0.1;-9.3;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1303.7;26.80836;-3.4316;0.1;-9.89;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1304.8;26.85233;-3.158;0.1;-9.83;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1305.9;26.8963;-4.000666667;0.1;-9.88;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1307;26.94027;-2.9995;0.1;-9.02;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1308.1;26.98423;-2.455285714;0.1;-9;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1309.2;27.0282;-3.518333333;0.1;-8.06;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1310.3;27.07217;-2.914;0.1;-7.48;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1311.4;27.11613;-2.369166667;0.1;-4.94;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1312.5;27.1601;-2.979166667;0.1;-6.47;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1313.6;27.20407;-2.204;0.1;-4.25;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1314.7;27.24804;-2.680285714;0.1;-5.87;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1315.8;27.292;-3.353333333;0.1;-7.09;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1316.9;27.33597;-3.5566;0.1;-8.45;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1318;27.37994;-3.474;0.1;-8.26;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1319.1;27.42391;-3.709166667;0.1;-7.95;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1320.2;27.46787;-3.101714286;0.1;-6;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1321.3;27.51184;-3.882666667;0.1;-8.21;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1322.4;27.55581;-4.0385;0.1;-9.27;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1323.5;27.59978;-3.8395;0.1;-7.99;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1324.6;27.64374;-4.028142857;0.1;-8.95;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1325.7;27.68771;-4.228;0.1;-9.35;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1326.8;27.73168;-3.608;0.1;-7.79;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1327.9;27.77565;-3.869;0.1;-8.83;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1329;27.81961;-4.143;0.1;-8.91;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1330.1;27.86358;-4.1374;0.1;-8.52;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1331.2;27.90755;-3.551166667;0.1;-7.94;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1332.3;27.95152;-2.873166667;0.1;-4.91;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1333.4;27.99548;-3.200166667;0.1;-9.36;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1334.5;28.03945;-2.741;0.1;-6.27;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1335.6;28.08342;-3.181857143;0.1;-7.67;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1336.7;28.12739;-2.997833333;0.1;-6.81;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1337.8;28.17135;-4.274;0.1;-8.43;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1338.9;28.21532;-3.329166667;0.1;-7.29;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1340;28.25929;-3.630833333;0.1;-8.35;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1341.1;28.30326;-4.739285714;0.1;-10;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1342.2;28.34722;-3.572714286;0.1;-7.95;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1343.3;28.39119;-4.254;0.1;-8.98;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1344.4;28.43516;-3.963333333;0.1;-9.51;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1345.5;28.47913;-4.119428571;0.1;-9.43;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1346.6;28.52309;-2.7675;0.1;-7.37;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1347.7;28.56706;-3.9045;0.1;-8.11;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1348.8;28.61103;-2.927857143;0.1;-7.93;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1349.9;28.655;-2.6484;0.1;-7.09;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1351;28.69896;-3.0395;0.1;-7.28;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1352.1;28.74293;-4.552333333;0.1;-8.44;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1353.2;28.7869;-4.1304;0.1;-8.26;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1354.3;28.83087;-1.726;0.1;-5.31;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1355.4;28.87483;-2.223666667;0.1;-5.65;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1356.5;28.9188;-2.44;0.1;-5.92;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1357.6;28.96277;-3.203;0.1;-6.79;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1358.7;29.00674;-1.398;0.1;-4.71;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1359.8;29.0507;-1.212;0.1;-3.84;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1360.9;29.09467;-3.169333333;0.1;-7.99;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1362;29.13864;-5.0604;0.1;-9.5;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1363.1;29.18261;-3.041833333;0.1;-8.28;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1364.2;29.22657;-2.318285714;0.1;-8.28;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1365.3;29.27054;-1.865333333;0.1;-7.35;-;25.02
Paixao Cave;PX7;-12.6182;-41.0184;1366.4;29.28041;-1.7855;0.1;-7.79;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1367.5;29.29028;-2.897;0.1;-8.29;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1368.6;29.30016;-3.424666667;0.1;-8.43;-;111.34
Paixao Cave;PX7;-12.6182;-41.0184;1369.7;29.31003;-3.747571429;0.1;-8.76;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1370.8;29.3199;-4.187833333;0.1;-9.12;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1373;29.33964;-2.39725;0.1;-7.71;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1374.1;29.34952;-3.774666667;0.1;-8.77;-;111.34
Paixao Cave;PX7;-12.6182;-41.0184;1375.2;29.35939;-2.732428571;0.1;-7.95;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1376.3;29.36926;-4.058;0.1;-9.53;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1377.4;29.37913;-1.759;0.1;-6.86;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1378.5;29.38901;-1.961166667;0.1;-7.55;-;111.34
Paixao Cave;PX7;-12.6182;-41.0184;1379.6;29.39888;-2.984333333;0.1;-8.02;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1380.7;29.40875;-1.601166667;0.1;-6.78;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1381.8;29.41862;-3.9068;0.1;-8.34;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1382.9;29.42849;-2.438;0.1;-7.71;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1384;29.43837;-3.839833333;0.1;-8.29;-;111.34
Paixao Cave;PX7;-12.6182;-41.0184;1385.1;29.44824;-3.280166667;0.1;-6.88;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1386.2;29.45811;-4.465666667;0.1;-8.35;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1387.3;29.46798;-3.3175;0.1;-7.81;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1388.4;29.47785;-4.7148;0.1;-8.79;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1389.5;29.48773;-4.463;0.1;-8.47;-;111.34
Paixao Cave;PX7;-12.6182;-41.0184;1390.6;29.4976;-2.952571429;0.1;-7.05;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1391.7;29.50747;-4.323714286;0.1;-7.44;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1392.8;29.51734;-3.447666667;0.1;-7.24;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1393.9;29.52721;-3.7138;0.1;-6.35;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1395;29.53709;-4.208833333;0.1;-6.37;-;111.34
Paixao Cave;PX7;-12.6182;-41.0184;1396.1;29.54696;-4.068166667;0.1;-7.3;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1398.3;29.5667;-4.19;0.1;-7.52;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1399.4;29.57658;-5.054166667;0.1;-7.59;-;111.34
Paixao Cave;PX7;-12.6182;-41.0184;1400.5;29.58645;-3.795166667;0.1;-6.5;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1401.6;29.59632;-4.804833333;0.1;-7.87;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1402.7;29.60619;-4.347;0.1;-7.67;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1403.8;29.61606;-4.625666667;0.1;-6.91;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1404.9;29.62594;-4.906166667;0.1;-7.49;-;111.34
Paixao Cave;PX7;-12.6182;-41.0184;1406;29.63581;-5.002;0.1;-9.1;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1407.1;29.64568;-4.5602;0.1;-8.25;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1408.2;29.65555;-5.703166667;0.1;-9.35;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1409.3;29.66542;-6.139;0.1;-9.5;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1410.4;29.67529;-4.867;0.1;-8.74;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1411.5;29.68516;-6.0556;0.1;-7.02;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1412.6;29.69503;-5.952666667;0.1;-8.1;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1413.7;29.7049;-5.1596;0.1;-7.24;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1414.8;29.71477;-5.410333333;0.1;-7.82;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1415.9;29.72464;-5.38725;0.1;-7.81;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1417;29.73451;-5.7346;0.1;-8.3;-;111.45
Paixao Cave;PX7;-12.6182;-41.0184;1418.1;29.74438;-5.0132;0.1;-8.34;-;111.45
Botuvera Cave;BT2;-27.2247;-49.1569;1;0.06541885;-2.65;-;-6.28;-;47.75
Botuvera Cave;BT2;-27.2247;-49.1569;2;0.1858377;-2.52;-;-6.2;-;8.3
Botuvera Cave;BT2;-27.2247;-49.1569;3;0.30625655;-2.62;-;-6.42;-;8.3
Botuvera Cave;BT2;-27.2247;-49.1569;4;0.4266754;-3.23;-;-6.46;-;8.3
