caves;stalagmite;age;temp
Jaragua Cave;JAR7;18.05;16.16
Jaragua Cave;JAR7;18.04;16.3
Jaragua Cave;JAR7;18.03;16.03
Jaragua Cave;JAR7;18.02;16.19
Jaragua Cave;JAR7;18.01;16.19
Jaragua Cave;JAR7;18;16.14
Jaragua Cave;JAR7;17.99;16.05
Jaragua Cave;JAR7;17.98;16.17
Jaragua Cave;JAR7;17.97;16.22
Jaragua Cave;JAR7;17.96;16.09
Jaragua Cave;JAR7;17.95;16.19
Jaragua Cave;JAR7;17.94;16.02
Jaragua Cave;JAR7;17.93;16.45
Jaragua Cave;JAR7;17.92;16.21
Jaragua Cave;JAR7;17.91;16.37
Jaragua Cave;JAR7;17.9;16.53
Jaragua Cave;JAR7;17.89;16.18
Jaragua Cave;JAR7;17.88;16.15
Jaragua Cave;JAR7;17.87;16.12
Jaragua Cave;JAR7;17.86;16.54
Jaragua Cave;JAR7;17.85;16.07
Jaragua Cave;JAR7;17.84;16.36
Jaragua Cave;JAR7;17.83;16
Jaragua Cave;JAR7;17.82;16.26
Jaragua Cave;JAR7;17.81;16.2
Jaragua Cave;JAR7;17.8;16.42
Jaragua Cave;JAR7;17.79;16.05
Jaragua Cave;JAR7;17.78;16.36
Jaragua Cave;JAR7;17.77;16.09
Jaragua Cave;JAR7;17.76;16.67
Jaragua Cave;JAR7;17.75;16.31
Jaragua Cave;JAR7;17.74;16.35
Jaragua Cave;JAR7;17.73;16.29
Jaragua Cave;JAR7;17.72;16.43
Jaragua Cave;JAR7;17.71;16.42
Jaragua Cave;JAR7;17.7;16.46
Jaragua Cave;JAR7;17.69;16.38
Jaragua Cave;JAR7;17.68;16.28
Jaragua Cave;JAR7;17.67;16.37
Jaragua Cave;JAR7;17.66;16.51
Jaragua Cave;JAR7;17.65;16.37
Jaragua Cave;JAR7;17.64;16.36
Jaragua Cave;JAR7;17.63;16.06
Jaragua Cave;JAR7;17.62;16.4
Jaragua Cave;JAR7;17.61;16.51
Jaragua Cave;JAR7;17.6;16.2
Jaragua Cave;JAR7;17.59;16.45
Jaragua Cave;JAR7;17.58;16.31
Jaragua Cave;JAR7;17.57;16.33
Jaragua Cave;JAR7;17.56;16.38
Jaragua Cave;JAR7;17.55;16.36
Jaragua Cave;JAR7;17.54;16.28
Jaragua Cave;JAR7;17.53;16.21
Jaragua Cave;JAR7;17.52;16.49
Jaragua Cave;JAR7;17.51;16.27
Jaragua Cave;JAR7;17.5;16.64
Jaragua Cave;JAR7;17.49;16.6
Jaragua Cave;JAR7;17.48;16.34
Jaragua Cave;JAR7;17.47;16.39
Jaragua Cave;JAR7;17.46;16.43
Jaragua Cave;JAR7;17.45;16.66
Jaragua Cave;JAR7;17.44;16.67
Jaragua Cave;JAR7;17.43;16.29
Jaragua Cave;JAR7;17.42;16.71
Jaragua Cave;JAR7;17.41;16.52
Jaragua Cave;JAR7;17.4;16.59
Jaragua Cave;JAR7;17.39;16.48
Jaragua Cave;JAR7;17.38;16.55
Jaragua Cave;JAR7;17.37;16.79
Jaragua Cave;JAR7;17.36;16.46
Jaragua Cave;JAR7;17.35;16.63
Jaragua Cave;JAR7;17.34;16.5
Jaragua Cave;JAR7;17.33;16.68
Jaragua Cave;JAR7;17.32;16.34
Jaragua Cave;JAR7;17.31;16.64
Jaragua Cave;JAR7;17.3;16.8
Jaragua Cave;JAR7;17.29;16.63
Jaragua Cave;JAR7;17.28;16.58
Jaragua Cave;JAR7;17.27;16.6
Jaragua Cave;JAR7;17.26;16.83
Jaragua Cave;JAR7;17.25;16.41
Jaragua Cave;JAR7;17.24;16.68
Jaragua Cave;JAR7;17.23;16.72
Jaragua Cave;JAR7;17.22;16.95
Jaragua Cave;JAR7;17.21;16.47
Jaragua Cave;JAR7;17.2;16.58
Jaragua Cave;JAR7;17.19;16.79
Jaragua Cave;JAR7;17.18;16.92
Jaragua Cave;JAR7;17.17;16.71
Jaragua Cave;JAR7;17.16;16.63
Jaragua Cave;JAR7;17.15;16.52
Jaragua Cave;JAR7;17.14;16.72
Jaragua Cave;JAR7;17.13;16.83
Jaragua Cave;JAR7;17.12;17.12
Jaragua Cave;JAR7;17.11;16.71
Jaragua Cave;JAR7;17.1;16.91
Jaragua Cave;JAR7;17.09;16.97
Jaragua Cave;JAR7;17.08;16.8
Jaragua Cave;JAR7;17.07;16.95
Jaragua Cave;JAR7;17.06;16.88
Jaragua Cave;JAR7;17.05;17.15
Jaragua Cave;JAR7;17.04;16.96
Jaragua Cave;JAR7;17.03;16.97
Jaragua Cave;JAR7;17.02;17.07
Jaragua Cave;JAR7;17.01;17
Jaragua Cave;JAR7;17;17.05
Jaragua Cave;JAR7;16.99;16.86
Jaragua Cave;JAR7;16.98;16.98
Jaragua Cave;JAR7;16.97;17.04
Jaragua Cave;JAR7;16.96;16.87
Jaragua Cave;JAR7;16.95;17.02
Jaragua Cave;JAR7;16.94;16.94
Jaragua Cave;JAR7;16.93;16.99
Jaragua Cave;JAR7;16.92;16.82
Jaragua Cave;JAR7;16.91;17.14
Jaragua Cave;JAR7;16.9;16.72
Jaragua Cave;JAR7;16.89;16.81
Jaragua Cave;JAR7;16.88;17.19
Jaragua Cave;JAR7;16.87;17.28
Jaragua Cave;JAR7;16.86;17.01
Jaragua Cave;JAR7;16.85;17.09
Jaragua Cave;JAR7;16.84;16.68
Jaragua Cave;JAR7;16.83;16.9
Jaragua Cave;JAR7;16.82;16.97
Jaragua Cave;JAR7;16.81;16.68
Jaragua Cave;JAR7;16.8;16.85
Jaragua Cave;JAR7;16.79;16.99
Jaragua Cave;JAR7;16.78;16.81
Jaragua Cave;JAR7;16.77;17.44
Jaragua Cave;JAR7;16.76;16.8
Jaragua Cave;JAR7;16.75;17
Jaragua Cave;JAR7;16.74;16.82
Jaragua Cave;JAR7;16.73;16.93
Jaragua Cave;JAR7;16.72;16.83
Jaragua Cave;JAR7;16.71;16.95
Jaragua Cave;JAR7;16.7;17.05
Jaragua Cave;JAR7;16.69;17
Jaragua Cave;JAR7;16.68;17.01
Jaragua Cave;JAR7;16.67;17.01
Jaragua Cave;JAR7;16.66;17.04
Jaragua Cave;JAR7;16.65;16.85
Jaragua Cave;JAR7;16.64;16.9
Jaragua Cave;JAR7;16.63;17.1
Jaragua Cave;JAR7;16.62;16.87
Jaragua Cave;JAR7;16.61;17.15
Jaragua Cave;JAR7;16.6;17.13
Jaragua Cave;JAR7;16.59;17.01
Jaragua Cave;JAR7;16.58;17.02
Jaragua Cave;JAR7;16.57;17.03
Jaragua Cave;JAR7;16.56;17.08
Jaragua Cave;JAR7;16.55;17.17
Jaragua Cave;JAR7;16.54;17.16
Jaragua Cave;JAR7;16.53;16.99
Jaragua Cave;JAR7;16.52;16.93
Jaragua Cave;JAR7;16.51;17.13
Jaragua Cave;JAR7;16.5;17.1
Jaragua Cave;JAR7;16.49;17.14
Jaragua Cave;JAR7;16.48;17.25
Jaragua Cave;JAR7;16.47;17
Jaragua Cave;JAR7;16.46;17.12
Jaragua Cave;JAR7;16.45;17.21
Jaragua Cave;JAR7;16.44;17.02
Jaragua Cave;JAR7;16.43;17.23
Jaragua Cave;JAR7;16.42;17.01
Jaragua Cave;JAR7;16.41;17.31
Jaragua Cave;JAR7;16.4;16.98
Jaragua Cave;JAR7;16.39;17.14
Jaragua Cave;JAR7;16.38;17.09
Jaragua Cave;JAR7;16.37;17.25
Jaragua Cave;JAR7;16.36;17.04
Jaragua Cave;JAR7;16.35;16.98
Jaragua Cave;JAR7;16.34;17.16
Jaragua Cave;JAR7;16.33;17.17
Jaragua Cave;JAR7;16.32;17.02
Jaragua Cave;JAR7;16.31;17.02
Jaragua Cave;JAR7;16.3;16.87
Jaragua Cave;JAR7;16.29;17.09
Jaragua Cave;JAR7;16.28;17.21
Jaragua Cave;JAR7;16.27;17.06
Jaragua Cave;JAR7;16.26;17.27
Jaragua Cave;JAR7;16.25;17.23
Jaragua Cave;JAR7;16.24;17.02
Jaragua Cave;JAR7;16.23;17.26
Jaragua Cave;JAR7;16.22;17.23
Jaragua Cave;JAR7;16.21;17.31
Jaragua Cave;JAR7;16.2;16.95
Jaragua Cave;JAR7;16.19;17.42
Jaragua Cave;JAR7;16.18;17.05
Jaragua Cave;JAR7;16.17;17.25
Jaragua Cave;JAR7;16.16;17.12
Jaragua Cave;JAR7;16.15;17.3
Jaragua Cave;JAR7;16.14;17.26
Jaragua Cave;JAR7;16.13;17.24
Jaragua Cave;JAR7;16.12;17.28
Jaragua Cave;JAR7;16.11;17.27
Jaragua Cave;JAR7;16.1;17.16
Jaragua Cave;JAR7;16.09;17.31
Jaragua Cave;JAR7;16.08;17.11
Jaragua Cave;JAR7;16.07;17.13
Jaragua Cave;JAR7;16.06;17.21
Jaragua Cave;JAR7;16.05;17.07
Jaragua Cave;JAR7;16.04;17.56
Jaragua Cave;JAR7;16.03;17.25
Jaragua Cave;JAR7;16.02;17.25
Jaragua Cave;JAR7;16.01;17.28
Jaragua Cave;JAR7;16;17.28
Jaragua Cave;JAR7;15.99;17.35
Jaragua Cave;JAR7;15.98;17.43
Jaragua Cave;JAR7;15.97;17.38
Jaragua Cave;JAR7;15.96;17.27
Jaragua Cave;JAR7;15.95;17.42
Jaragua Cave;JAR7;15.94;17.4
Jaragua Cave;JAR7;15.93;17.42
Jaragua Cave;JAR7;15.92;17.3
Jaragua Cave;JAR7;15.91;17.51
Jaragua Cave;JAR7;15.9;17.32
Jaragua Cave;JAR7;15.89;17.25
Jaragua Cave;JAR7;15.88;17.28
Jaragua Cave;JAR7;15.87;17.39
Jaragua Cave;JAR7;15.86;17.56
Jaragua Cave;JAR7;15.85;17.58
Jaragua Cave;JAR7;15.84;17.36
Jaragua Cave;JAR7;15.83;17.49
Jaragua Cave;JAR7;15.82;17.15
Jaragua Cave;JAR7;15.81;17.47
Jaragua Cave;JAR7;15.8;17.32
Jaragua Cave;JAR7;15.79;17.53
Jaragua Cave;JAR7;15.78;17.46
Jaragua Cave;JAR7;15.77;17.27
Jaragua Cave;JAR7;15.76;17.36
Jaragua Cave;JAR7;15.75;17.15
Jaragua Cave;JAR7;15.74;17.32
Jaragua Cave;JAR7;15.73;17.42
Jaragua Cave;JAR7;15.72;17.3
Jaragua Cave;JAR7;15.71;17.27
Jaragua Cave;JAR7;15.7;17.3
Jaragua Cave;JAR7;15.69;17.62
Jaragua Cave;JAR7;15.68;17.47
Jaragua Cave;JAR7;15.67;17.28
Jaragua Cave;JAR7;15.66;17.6
Jaragua Cave;JAR7;15.65;17.39
Jaragua Cave;JAR7;15.64;17.62
Jaragua Cave;JAR7;15.63;17.5
Jaragua Cave;JAR7;15.62;17.33
Jaragua Cave;JAR7;15.61;17.28
Jaragua Cave;JAR7;15.6;17.35
Jaragua Cave;JAR7;15.59;17.49
Jaragua Cave;JAR7;15.58;17.31
Jaragua Cave;JAR7;15.57;17.36
Jaragua Cave;JAR7;15.56;17.65
Jaragua Cave;JAR7;15.55;17.54
Jaragua Cave;JAR7;15.54;17.51
Jaragua Cave;JAR7;15.53;17.48
Jaragua Cave;JAR7;15.52;17.23
Jaragua Cave;JAR7;15.51;17.88
Jaragua Cave;JAR7;15.5;17.62
Jaragua Cave;JAR7;15.49;17.31
Jaragua Cave;JAR7;15.48;17.5
Jaragua Cave;JAR7;15.47;17.83
Jaragua Cave;JAR7;15.46;17.78
Jaragua Cave;JAR7;15.45;17.45
Jaragua Cave;JAR7;15.44;17.24
Jaragua Cave;JAR7;15.43;17.51
Jaragua Cave;JAR7;15.42;17.54
Jaragua Cave;JAR7;15.41;17.72
Jaragua Cave;JAR7;15.4;17.78
Jaragua Cave;JAR7;15.39;17.48
Jaragua Cave;JAR7;15.38;17.35
Jaragua Cave;JAR7;15.37;17.82
Jaragua Cave;JAR7;15.36;17.52
Jaragua Cave;JAR7;15.35;17.64
Jaragua Cave;JAR7;15.34;17.55
Jaragua Cave;JAR7;15.33;17.93
Jaragua Cave;JAR7;15.32;17.82
Jaragua Cave;JAR7;15.31;17.4
Jaragua Cave;JAR7;15.3;17.54
Jaragua Cave;JAR7;15.29;17.88
Jaragua Cave;JAR7;15.28;17.48
Jaragua Cave;JAR7;15.27;17.6
Jaragua Cave;JAR7;15.26;17.73
Jaragua Cave;JAR7;15.25;17.63
Jaragua Cave;JAR7;15.24;17.65
Jaragua Cave;JAR7;15.23;17.46
Jaragua Cave;JAR7;15.22;17.68
Jaragua Cave;JAR7;15.21;17.82
Jaragua Cave;JAR7;15.2;17.72
Jaragua Cave;JAR7;15.19;17.57
Jaragua Cave;JAR7;15.18;17.65
Jaragua Cave;JAR7;15.17;17.91
Jaragua Cave;JAR7;15.16;17.56
Jaragua Cave;JAR7;15.15;17.44
Jaragua Cave;JAR7;15.14;17.74
Jaragua Cave;JAR7;15.13;17.63
Jaragua Cave;JAR7;15.12;17.65
Jaragua Cave;JAR7;15.11;17.75
Jaragua Cave;JAR7;15.1;17.87
Jaragua Cave;JAR7;15.09;17.91
Jaragua Cave;JAR7;15.08;17.64
Jaragua Cave;JAR7;15.07;17.72
Jaragua Cave;JAR7;15.06;17.63
Jaragua Cave;JAR7;15.05;17.55
Jaragua Cave;JAR7;15.04;17.88
Jaragua Cave;JAR7;15.03;17.73
Jaragua Cave;JAR7;15.02;17.97
Jaragua Cave;JAR7;15.01;17.7
Jaragua Cave;JAR7;15;17.88
Jaragua Cave;JAR7;14.99;17.91
Jaragua Cave;JAR7;14.98;17.42
Jaragua Cave;JAR7;14.97;17.61
Jaragua Cave;JAR7;14.96;17.69
Jaragua Cave;JAR7;14.95;17.8
Jaragua Cave;JAR7;14.94;17.8
Jaragua Cave;JAR7;14.93;17.63
Jaragua Cave;JAR7;14.92;17.82
Jaragua Cave;JAR7;14.91;17.6
Jaragua Cave;JAR7;14.9;17.65
Jaragua Cave;JAR7;14.89;17.99
Jaragua Cave;JAR7;14.88;17.83
Jaragua Cave;JAR7;14.87;17.79
Jaragua Cave;JAR7;14.86;17.87
Jaragua Cave;JAR7;14.85;17.84
Jaragua Cave;JAR7;14.84;17.88
Jaragua Cave;JAR7;14.83;17.91
Jaragua Cave;JAR7;14.82;17.76
Jaragua Cave;JAR7;14.81;17.81
Jaragua Cave;JAR7;14.8;17.94
Jaragua Cave;JAR7;14.79;17.67
Jaragua Cave;JAR7;14.78;17.87
Jaragua Cave;JAR7;14.77;17.79
Jaragua Cave;JAR7;14.76;17.84
Jaragua Cave;JAR7;14.75;17.81
Jaragua Cave;JAR7;14.74;17.84
Jaragua Cave;JAR7;14.73;18.04
Jaragua Cave;JAR7;14.72;17.92
Jaragua Cave;JAR7;14.71;17.98
Jaragua Cave;JAR7;14.7;17.73
Jaragua Cave;JAR7;14.69;17.95
Jaragua Cave;JAR7;14.68;17.85
Jaragua Cave;JAR7;14.67;17.71
Jaragua Cave;JAR7;14.66;17.98
Jaragua Cave;JAR7;14.65;17.58
Jaragua Cave;JAR7;14.64;17.75
Jaragua Cave;JAR7;14.63;17.73
Jaragua Cave;JAR7;14.62;17.6
Jaragua Cave;JAR7;14.61;17.57
Jaragua Cave;JAR7;14.6;17.37
Jaragua Cave;JAR7;14.59;17.89
Jaragua Cave;JAR7;14.58;17.61
Jaragua Cave;JAR7;14.57;17.81
Jaragua Cave;JAR7;14.56;17.85
Jaragua Cave;JAR7;14.55;17.69
Jaragua Cave;JAR7;14.54;17.66
Jaragua Cave;JAR7;14.53;17.54
Jaragua Cave;JAR7;14.52;17.56
Jaragua Cave;JAR7;14.51;17.86
Jaragua Cave;JAR7;14.5;17.66
Jaragua Cave;JAR7;14.49;17.88
Jaragua Cave;JAR7;14.48;17.81
Jaragua Cave;JAR7;14.47;17.75
Jaragua Cave;JAR7;14.46;17.44
Jaragua Cave;JAR7;14.45;17.66
Jaragua Cave;JAR7;14.44;17.69
Jaragua Cave;JAR7;14.43;17.66
Jaragua Cave;JAR7;14.42;17.81
Jaragua Cave;JAR7;14.41;17.37
Jaragua Cave;JAR7;14.4;17.83
Jaragua Cave;JAR7;14.39;17.71
Jaragua Cave;JAR7;14.38;17.63
Jaragua Cave;JAR7;14.37;17.62
Jaragua Cave;JAR7;14.36;17.74
Jaragua Cave;JAR7;14.35;17.82
Jaragua Cave;JAR7;14.34;17.5
Jaragua Cave;JAR7;14.33;17.74
Jaragua Cave;JAR7;14.32;17.6
Jaragua Cave;JAR7;14.31;17.42
Jaragua Cave;JAR7;14.3;17.58
Jaragua Cave;JAR7;14.29;17.41
Jaragua Cave;JAR7;14.28;17.46
Jaragua Cave;JAR7;14.27;17.35
Jaragua Cave;JAR7;14.26;17.33
Jaragua Cave;JAR7;14.25;17.14
Jaragua Cave;JAR7;14.24;17.22
Jaragua Cave;JAR7;14.23;17.18
Jaragua Cave;JAR7;14.22;17.28
Jaragua Cave;JAR7;14.21;16.98
Jaragua Cave;JAR7;14.2;17.17
Jaragua Cave;JAR7;14.19;16.79
Jaragua Cave;JAR7;14.18;17.35
Jaragua Cave;JAR7;14.17;16.84
Jaragua Cave;JAR7;14.16;16.73
Jaragua Cave;JAR7;14.15;16.79
Jaragua Cave;JAR7;14.14;17.11
Jaragua Cave;JAR7;14.13;16.76
Jaragua Cave;JAR7;14.12;17.26
Jaragua Cave;JAR7;14.11;17.18
Jaragua Cave;JAR7;14.1;17.14
Jaragua Cave;JAR7;14.09;17.35
Jaragua Cave;JAR7;14.08;17
Jaragua Cave;JAR7;14.07;17.15
Jaragua Cave;JAR7;14.06;17.22
Jaragua Cave;JAR7;14.05;17.13
Jaragua Cave;JAR7;14.04;16.86
Jaragua Cave;JAR7;14.03;17.23
Jaragua Cave;JAR7;14.02;17.34
Jaragua Cave;JAR7;14.01;17.55
Jaragua Cave;JAR7;14;17.27
Jaragua Cave;JAR7;13.99;17.33
Jaragua Cave;JAR7;13.98;17.3
Jaragua Cave;JAR7;13.97;17.53
Jaragua Cave;JAR7;13.96;17.66
Jaragua Cave;JAR7;13.95;17.63
Jaragua Cave;JAR7;13.94;17.48
Jaragua Cave;JAR7;13.93;17.89
Jaragua Cave;JAR7;13.92;17.7
Jaragua Cave;JAR7;13.91;17.9
Jaragua Cave;JAR7;13.9;18.06
Jaragua Cave;JAR7;13.89;17.97
Jaragua Cave;JAR7;13.88;17.84
Jaragua Cave;JAR7;13.87;18.03
Jaragua Cave;JAR7;13.86;18.21
Jaragua Cave;JAR7;13.85;18
Jaragua Cave;JAR7;13.84;18.01
Jaragua Cave;JAR7;13.83;17.93
Jaragua Cave;JAR7;13.82;17.76
Jaragua Cave;JAR7;13.81;17.75
Jaragua Cave;JAR7;13.8;17.99
Jaragua Cave;JAR7;13.79;17.65
Jaragua Cave;JAR7;13.78;18.22
Jaragua Cave;JAR7;13.77;17.93
Jaragua Cave;JAR7;13.76;17.96
Jaragua Cave;JAR7;13.75;18.14
Jaragua Cave;JAR7;13.74;18
Jaragua Cave;JAR7;13.73;18.02
Jaragua Cave;JAR7;13.72;17.97
Jaragua Cave;JAR7;13.71;17.96
Jaragua Cave;JAR7;13.7;18.31
Jaragua Cave;JAR7;13.69;18.21
Jaragua Cave;JAR7;13.68;18.26
Jaragua Cave;JAR7;13.67;18.45
Jaragua Cave;JAR7;13.66;17.88
Jaragua Cave;JAR7;13.65;18.1
Jaragua Cave;JAR7;13.64;18.12
Jaragua Cave;JAR7;13.63;17.85
Jaragua Cave;JAR7;13.62;17.96
Jaragua Cave;JAR7;13.61;17.99
Jaragua Cave;JAR7;13.6;18.16
Jaragua Cave;JAR7;13.59;18.24
Jaragua Cave;JAR7;13.58;18.23
Jaragua Cave;JAR7;13.57;18.08
Jaragua Cave;JAR7;13.56;18.01
Jaragua Cave;JAR7;13.55;18.03
Jaragua Cave;JAR7;13.54;18.23
Jaragua Cave;JAR7;13.53;18.1
Jaragua Cave;JAR7;13.52;18.19
Jaragua Cave;JAR7;13.51;18.24
Jaragua Cave;JAR7;13.5;18.13
Jaragua Cave;JAR7;13.49;18.26
Jaragua Cave;JAR7;13.48;18.27
Jaragua Cave;JAR7;13.47;17.96
Jaragua Cave;JAR7;13.46;17.94
Jaragua Cave;JAR7;13.45;18.2
Jaragua Cave;JAR7;13.44;18.35
Jaragua Cave;JAR7;13.43;18.5
Jaragua Cave;JAR7;13.42;18.01
Jaragua Cave;JAR7;13.41;18.08
Jaragua Cave;JAR7;13.4;18.53
Jaragua Cave;JAR7;13.39;17.92
Jaragua Cave;JAR7;13.38;18.14
Jaragua Cave;JAR7;13.37;18.11
Jaragua Cave;JAR7;13.36;17.82
Jaragua Cave;JAR7;13.35;17.99
Jaragua Cave;JAR7;13.34;18.14
Jaragua Cave;JAR7;13.33;18.04
Jaragua Cave;JAR7;13.32;18.31
Jaragua Cave;JAR7;13.31;18.15
Jaragua Cave;JAR7;13.3;18.27
Jaragua Cave;JAR7;13.29;18.16
Jaragua Cave;JAR7;13.28;18.24
Jaragua Cave;JAR7;13.27;17.93
Jaragua Cave;JAR7;13.26;18.21
Jaragua Cave;JAR7;13.25;18.25
Jaragua Cave;JAR7;13.24;18.01
Jaragua Cave;JAR7;13.23;18.13
Jaragua Cave;JAR7;13.22;17.99
Jaragua Cave;JAR7;13.21;18.15
Jaragua Cave;JAR7;13.2;18.27
Jaragua Cave;JAR7;13.19;18.16
Jaragua Cave;JAR7;13.18;18.24
Jaragua Cave;JAR7;13.17;17.93
Jaragua Cave;JAR7;13.16;18.21
Jaragua Cave;JAR7;13.15;18.25
Jaragua Cave;JAR7;13.14;18.23
Jaragua Cave;JAR7;13.13;18.06
Jaragua Cave;JAR7;13.12;18.17
Jaragua Cave;JAR7;13.11;18.27
Jaragua Cave;JAR7;13.1;17.98
Jaragua Cave;JAR7;13.09;18.08
Jaragua Cave;JAR7;13.08;18.16
Jaragua Cave;JAR7;13.07;18.24
Jaragua Cave;JAR7;13.06;18.25
Jaragua Cave;JAR7;13.05;18.23
Jaragua Cave;JAR7;13.04;18.13
Jaragua Cave;JAR7;13.03;18.06
Jaragua Cave;JAR7;13.02;18.3
Jaragua Cave;JAR7;13.01;18.23
Jaragua Cave;JAR7;13;18.17
Jaragua Cave;JAR7;12.99;18.05
Jaragua Cave;JAR7;12.98;17.96
Jaragua Cave;JAR7;12.97;18.39
Jaragua Cave;JAR7;12.96;18.41
Jaragua Cave;JAR7;12.95;18.52
Jaragua Cave;JAR7;12.94;17.8
Jaragua Cave;JAR7;12.93;18.49
Jaragua Cave;JAR7;12.92;18.43
Jaragua Cave;JAR7;12.91;18.3
Jaragua Cave;JAR7;12.9;18.67
Jaragua Cave;JAR7;12.89;18.77
Jaragua Cave;JAR7;12.88;18.38
Jaragua Cave;JAR7;12.87;18.41
Jaragua Cave;JAR7;12.86;18.49
Jaragua Cave;JAR7;12.85;18.6
Jaragua Cave;JAR7;12.84;18.41
Jaragua Cave;JAR7;12.83;18.79
Jaragua Cave;JAR7;12.82;18.28
Jaragua Cave;JAR7;12.81;18.36
Jaragua Cave;JAR7;12.8;18.35
Jaragua Cave;JAR7;12.79;18.48
Jaragua Cave;JAR7;12.78;18.22
Jaragua Cave;JAR7;12.77;18.48
Jaragua Cave;JAR7;12.76;18.28
Jaragua Cave;JAR7;12.75;18.51
Jaragua Cave;JAR7;12.74;18.61
Jaragua Cave;JAR7;12.73;18.5
Jaragua Cave;JAR7;12.72;18.42
Jaragua Cave;JAR7;12.71;18.54
Jaragua Cave;JAR7;12.7;18.68
Jaragua Cave;JAR7;12.69;18.56
Jaragua Cave;JAR7;12.68;18.57
Jaragua Cave;JAR7;12.67;18.33
Jaragua Cave;JAR7;12.66;18.49
Jaragua Cave;JAR7;12.65;18.55
Jaragua Cave;JAR7;12.64;18.19
Jaragua Cave;JAR7;12.63;18.34
Jaragua Cave;JAR7;12.62;18.08
Jaragua Cave;JAR7;12.61;18.41
Jaragua Cave;JAR7;12.6;18.25
Jaragua Cave;JAR7;12.59;17.87
Jaragua Cave;JAR7;12.58;18.45
Jaragua Cave;JAR7;12.57;18.27
Jaragua Cave;JAR7;12.56;18.35
Jaragua Cave;JAR7;12.55;18.14
Jaragua Cave;JAR7;12.54;18.7
Jaragua Cave;JAR7;12.53;18.33
Jaragua Cave;JAR7;12.52;18.7
Jaragua Cave;JAR7;12.51;18.67
Jaragua Cave;JAR7;12.5;18.48
Jaragua Cave;JAR7;12.49;18.34
Jaragua Cave;JAR7;12.48;18.38
Jaragua Cave;JAR7;12.47;18.5
Jaragua Cave;JAR7;12.46;18.38
Jaragua Cave;JAR7;12.45;18.24
Jaragua Cave;JAR7;12.44;18.67
Jaragua Cave;JAR7;12.43;18.89
Jaragua Cave;JAR7;12.42;18.75
Jaragua Cave;JAR7;12.41;18.58
Jaragua Cave;JAR7;12.4;18.52
Jaragua Cave;JAR7;12.39;18.41
Jaragua Cave;JAR7;12.38;18.44
Jaragua Cave;JAR7;12.37;18.39
Jaragua Cave;JAR7;12.36;18.54
Jaragua Cave;JAR7;12.35;18.47
Jaragua Cave;JAR7;12.34;18.57
Jaragua Cave;JAR7;12.33;18.51
Jaragua Cave;JAR7;12.32;18.68
Jaragua Cave;JAR7;12.31;18.76
Jaragua Cave;JAR7;12.3;18.62
Jaragua Cave;JAR7;12.29;18.28
Jaragua Cave;JAR7;12.28;18.4
Jaragua Cave;JAR7;12.27;18.59
Jaragua Cave;JAR7;12.26;18.72
Jaragua Cave;JAR7;12.25;18.13
Jaragua Cave;JAR7;12.24;18.58
Jaragua Cave;JAR7;12.23;18.3
Jaragua Cave;JAR7;12.22;18.49
Jaragua Cave;JAR7;12.21;18.29
Jaragua Cave;JAR7;12.2;18.62
Jaragua Cave;JAR7;12.19;18.36
Jaragua Cave;JAR7;12.18;18.29
Jaragua Cave;JAR7;12.17;18.25
Jaragua Cave;JAR7;12.16;18.25
Jaragua Cave;JAR7;12.15;18.64
Jaragua Cave;JAR7;12.14;18.28
Jaragua Cave;JAR7;12.13;18.38
Jaragua Cave;JAR7;12.12;18.14
Jaragua Cave;JAR7;12.11;18.49
Jaragua Cave;JAR7;12.1;18.71
Jaragua Cave;JAR7;12.09;18.16
Jaragua Cave;JAR7;12.08;18.46
Jaragua Cave;JAR7;12.07;18.46
Jaragua Cave;JAR7;12.06;18.14
Jaragua Cave;JAR7;12.05;18.81
Jaragua Cave;JAR7;12.04;18.46
Jaragua Cave;JAR7;12.03;18.61
Jaragua Cave;JAR7;12.02;18.72
Jaragua Cave;JAR7;12.01;18.69
Jaragua Cave;JAR7;12;18.66
Jaragua Cave;JAR7;11.99;18.65
Jaragua Cave;JAR7;11.98;18.58
Jaragua Cave;JAR7;11.97;18.61
Jaragua Cave;JAR7;11.96;18.66
Jaragua Cave;JAR7;11.95;18.33
Jaragua Cave;JAR7;11.94;18.6
Jaragua Cave;JAR7;11.93;18.39
Jaragua Cave;JAR7;11.92;18.73
Jaragua Cave;JAR7;11.91;18.55
Jaragua Cave;JAR7;11.9;18.29
Jaragua Cave;JAR7;11.89;18.28
Jaragua Cave;JAR7;11.88;18.49
Jaragua Cave;JAR7;11.87;18.62
Jaragua Cave;JAR7;11.86;18.49
Jaragua Cave;JAR7;11.85;18.74
Jaragua Cave;JAR7;11.84;18.65
Jaragua Cave;JAR7;11.83;18.62
Jaragua Cave;JAR7;11.82;18.66
Jaragua Cave;JAR7;11.81;18.24
Jaragua Cave;JAR7;11.8;18.44
Jaragua Cave;JAR7;11.79;18.99
Jaragua Cave;JAR7;11.78;18.7
Jaragua Cave;JAR7;11.77;18.67
Jaragua Cave;JAR7;11.76;18.77
Jaragua Cave;JAR7;11.75;18.28
Jaragua Cave;JAR7;11.74;18.68
Jaragua Cave;JAR7;11.73;18.66
Jaragua Cave;JAR7;11.72;18.49
Jaragua Cave;JAR7;11.71;18.76
Jaragua Cave;JAR7;11.7;18.5
Jaragua Cave;JAR7;11.69;18.41
